semester_code,department,course_id,section,course_name,target_unit,grade_level,course_type,credits,cutoff_weight,year_roc,semester,year_ad,semester_ordinal,course_key,prev_1_weight,prev_2_weight,avg_weight_3sem,avg_weight_all,weight_volatility,semesters_offered,weight_trend,is_required,dept_cluster,popularity_tier,oversubscription_ratio,domain_category,prev_1_oversub_ratio,prev_2_oversub_ratio,avg_oversub_ratio_3sem,prev_1_remaining_spots,demand_trend,instructor_avg_cutoff,instructor_course_count,is_prime_time,num_time_slots
1071,一般通識組,00000645,,人際互動與助人技巧,B00-一般通識組1,1,選修,2.0,29.0,107,1,2018,12,00000645||B00-一般通識組1,21.0,,21.0,21.0,,2,,0,通識,high,,N/A,,,,,,,,,
1071,體育教學組,0099PE01,B,體育-羽球,B99-體育教學組1,1,必修,0.0,7.0,107,1,2018,12,0099PE01|B|B99-體育教學組1,9.0,7.0,7.0,4.666666666666667,3.5023801430836525,7,1.2000000000000002,1,體育,medium,,N/A,,,,,,,,,
1071,體育教學組,0099PE01,A,體育-羽球,B99-體育教學組1,1,必修,0.0,10.0,107,1,2018,12,0099PE01|A|B99-體育教學組1,0.0,11.0,5.666666666666667,3.8333333333333335,4.5789372857319925,7,-0.1,1,體育,medium,,N/A,,,,,,,,,
1071,一般通識組,00000658,,醫用台語與生活,B00-一般通識組1,1,選修,2.0,20.0,107,1,2018,12,00000658||B00-一般通識組1,41.0,,41.0,41.0,,2,,0,通識,very_high,,N/A,,,,,,,,,
1071,體育教學組,0099PE04,D,體育-桌球,B99-體育教學組1,1,必修,0.0,10.0,107,1,2018,12,0099PE04|D|B99-體育教學組1,33.0,5.0,19.333333333333332,12.0,12.37739875741264,7,5.1,1,體育,medium,,N/A,,,,,,,,,
1071,一般通識組,00000660,D,基礎程式設計,B00-一般通識組1,1,必修,2.0,1.0,107,1,2018,12,00000660|D|B00-一般通識組1,,,,,,1,,1,通識,high,,N/A,,,,,,,,,
1071,一般通識組,00000414,,夢的解析,B00-一般通識組1,1,選修,2.0,85.0,107,1,2018,12,00000414||B00-一般通識組1,81.0,74.0,75.0,58.36363636363637,17.97371818668985,12,4.0,0,通識,very_high,,N/A,,,,,,,,,
1071,跨領域學院學士班課程,XC200008,,多媒體影像處理,XB-跨領域學士1,1,選修,1.0,37.0,107,1,2018,12,XC200008||XB-跨領域學士1,25.0,,25.0,25.0,,2,,0,其他,medium,,N/A,,,,,,,,,
1071,跨領域學院學士班課程,XC100006,,運動與營養,XB-跨領域學士1,1,選修,2.0,33.0,107,1,2018,12,XC100006||XB-跨領域學士1,,,,,,1,,0,其他,very_high,,N/A,,,,,,,,,
1071,一般通識組,00000716,,看見女科技人與生涯規劃,B00-一般通識組2,2,選修,2.0,0.0,107,1,2018,12,00000716||B00-一般通識組2,,,,,,1,,0,通識,low,,N/A,,,,,,,,,
1071,語言中心組,00000047,B,英文寫作,B97-語言中心組2,2,選修,2.0,0.0,107,1,2018,12,00000047|B|B97-語言中心組2,0.0,0.0,0.0,0.0,0.0,3,0.0,0,其他,low,,N/A,,,,,,,,,
1071,體育教學組,0099PE17,B,體育-橄欖球,B99-體育教學組1,1,必修,0.0,0.0,107,1,2018,12,0099PE17|B|B99-體育教學組1,0.0,,0.0,0.0,,2,,1,體育,low,,N/A,,,,,,,,,
1071,一般通識組,00000341,,山海經與神話,B00-一般通識組1,1,選修,2.0,40.0,107,1,2018,12,00000341||B00-一般通識組1,20.0,76.0,56.333333333333336,59.833333333333336,21.386132578534777,7,-5.6000000000000005,0,通識,very_high,,N/A,,,,,,,,,
1071,一般通識組,00000256,,古琴與哲學實踐,B00-一般通識組1,1,選修,2.0,52.0,107,1,2018,12,00000256||B00-一般通識組1,49.0,39.0,39.666666666666664,25.5,12.22247474486607,11,7.2,0,通識,high,,N/A,,,,,,,,,
1071,醫學科學研究所碩士班,31900043,,科學繪圖與應用,M19-醫科碩班1,1,選修,2.0,0.0,107,1,2018,12,31900043||M19-醫科碩班1,100.0,,100.0,100.0,,2,,0,醫學相關,very_high,,N/A,,,,,,,,,
1071,牙體技術學系,00120052,,電腦輔助繪圖系統,B10-牙體學系2,2,選修,2.0,0.0,107,1,2018,12,00120052||B10-牙體學系2,0.0,0.0,0.0,0.0,0.0,3,0.0,0,口腔醫學,low,,N/A,,,,,,,,,
1071,語言中心組,00000096,B,日文(一),B97-語言中心組1,1,選修,2.0,39.0,107,1,2018,12,00000096|B|B97-語言中心組1,32.0,35.0,30.333333333333332,24.666666666666668,12.675435561221029,7,6.9,0,其他,high,,N/A,,,,,,,,,
1071,高齡健康管理學系,00110069,,健康照護資訊應用,B19-高齡學系2,2,選修,2.0,2.0,107,1,2018,12,00110069||B19-高齡學系2,,,,,,1,,0,管理,low,,N/A,,,,,,,,,
1071,研究所共同課程,A0030001,C,研究倫理,A00-研究所共同課程 1,1,必修,0.0,20.0,107,1,2018,12,A0030001|C|A00-研究所共同課程 1,,,,,,1,,1,其他,very_high,,N/A,,,,,,,,,
1071,體育教學組,0099PE09,B,體育-健身適能,B99-體育教學組1,1,必修,0.0,0.0,107,1,2018,12,0099PE09|B|B99-體育教學組1,0.0,0.0,0.0,0.0,0.0,5,0.0,1,體育,medium,,N/A,,,,,,,,,
1071,醫務管理學系,00090165,,物聯網應用,B082-醫管學系3,3,選修,2.0,10.0,107,1,2018,12,00090165||B082-醫管學系3,,,,,,1,,0,管理,high,,N/A,,,,,,,,,
1071,醫務管理學系,00090084,,網站規劃設計,B082-醫管學系2,2,選修,2.0,0.0,107,1,2018,12,00090084||B082-醫管學系2,,,,,,1,,0,管理,low,,N/A,,,,,,,,,
1071,一般通識組,00000328,,泥塑與人體之美,B00-一般通識組1,1,選修,2.0,50.0,107,1,2018,12,00000328||B00-一般通識組1,43.0,31.0,38.333333333333336,30.25,11.132321026119012,9,1.1,0,通識,very_high,,N/A,,,,,,,,,
1071,一般通識組,00000258,,哲學入門,B00-一般通識組1,1,選修,2.0,56.0,107,1,2018,12,00000258||B00-一般通識組1,50.0,32.0,37.333333333333336,34.6,8.648699324175862,6,4.1000000000000005,0,通識,very_high,,N/A,,,,,,,,,
1071,保健營養學系,00070271,,保健食品開發,B06A-保健學系3,3,選修,2.0,77.0,107,1,2018,12,00070271||B06A-保健學系3,65.0,40.0,50.0,45.2,11.627553482998906,6,5.9,0,營養保健,very_high,,N/A,,,,,,,,,
1071,體育教學組,0099PE09,C,體育-健身適能,B99-體育教學組1,1,必修,0.0,0.0,107,1,2018,12,0099PE09|C|B99-體育教學組1,10.0,2.0,4.333333333333333,6.2,4.8166378315169185,6,-0.2,1,體育,medium,,N/A,,,,,,,,,
1071,保健營養學系,00070242,,食品調理學及實驗,B06A-保健學系3,3,選修,3.0,0.0,107,1,2018,12,00070242||B06A-保健學系3,50.0,51.0,50.0,47.0,4.183300132670379,6,2.3000000000000003,0,營養保健,very_high,,N/A,,,,,,,,,
1071,醫學檢驗暨生物技術學系,00050252,,生理學實驗,B141-醫技學系2,2,選修,2.0,17.0,107,1,2018,12,00050252||B141-醫技學系2,6.0,15.0,9.0,9.0,5.196152422706632,4,0.0,0,醫學相關,medium,,N/A,,,,,,,,,
1071,體育教學組,0099PE09,D,體育-健身適能,B99-體育教學組1,1,必修,0.0,15.0,107,1,2018,12,0099PE09|D|B99-體育教學組1,0.0,24.0,14.666666666666666,12.5,11.357816691600547,5,-1.4,1,體育,high,,N/A,,,,,,,,,
1071,牙醫學系,00020261,,牙醫診所之經營,B02-牙醫學系5,5,選修,2.0,100.0,107,1,2018,12,00020261||B02-牙醫學系5,100.0,,100.0,100.0,,2,,0,醫學相關,very_high,,N/A,,,,,,,,,
1071,醫學系,00010667,,趣味人體探索,B01-醫學系2,2,選修,2.0,60.0,107,1,2018,12,00010667||B01-醫學系2,47.0,43.0,41.333333333333336,29.2,18.939376969689366,6,11.5,0,醫學相關,very_high,,N/A,,,,,,,,,
1071,語言中心組,00000099,,德文(一),B97-語言中心組1,1,選修,2.0,56.0,107,1,2018,12,00000099||B97-語言中心組1,45.0,42.0,43.5,43.5,2.1213203435596424,3,3.0,0,其他,very_high,,N/A,,,,,,,,,
1071,醫學系,00010408,,管理哲學,B01-醫學系2,2,選修,2.0,57.0,107,1,2018,12,00010408||B01-醫學系2,0.0,,0.0,0.0,,2,,0,醫學相關,very_high,,N/A,,,,,,,,,
1071,語言中心組,00000270,A,旅遊英文,B97-語言中心組1,1,選修,2.0,42.0,107,1,2018,12,00000270|A|B97-語言中心組1,21.0,53.0,40.666666666666664,40.666666666666664,17.21433511156714,4,-13.5,0,其他,very_high,,N/A,,,,,,,,,
1071,體育教學組,0099PE09,A,體育-健身適能,B99-體育教學組1,1,必修,0.0,37.0,107,1,2018,12,0099PE09|A|B99-體育教學組1,31.0,28.0,36.333333333333336,21.333333333333332,18.413762968678256,7,6.2,1,體育,high,,N/A,,,,,,,,,
1071,體育教學組,0099PE14,A,體育-飛輪有氧,B99-體育教學組1,1,必修,0.0,102.0,107,1,2018,12,0099PE14|A|B99-體育教學組1,101.0,100.0,100.33333333333333,71.83333333333333,32.682819135849755,7,16.2,1,體育,very_high,,N/A,,,,,,,,,
1071,語言中心組,00970011,,韓文(一),B97-語言中心組1,1,選修,2.0,30.0,107,1,2018,12,00970011||B97-語言中心組1,70.0,60.0,59.666666666666664,59.666666666666664,10.503967504392488,4,10.5,0,其他,very_high,,N/A,,,,,,,,,
1071,語言中心組,00000243,A,電影生活英語與流行文化,B97-語言中心組2,2,選修,2.0,27.0,107,1,2018,12,00000243|A|B97-語言中心組2,0.0,35.0,11.666666666666666,30.833333333333332,24.685353282192796,7,-12.0,0,其他,high,,N/A,,,,,,,,,
1071,體育教學組,0099PE10,B,體育-瑜珈,B99-體育教學組1,1,必修,0.0,0.0,107,1,2018,12,0099PE10|B|B99-體育教學組1,20.0,2.0,9.0,7.5,6.348228099241551,7,2.3000000000000003,1,體育,high,,N/A,,,,,,,,,
1071,一般通識組,00000660,G,基礎程式設計,B00-一般通識組1,1,必修,2.0,0.0,107,1,2018,12,00000660|G|B00-一般通識組1,,,,,,1,,1,通識,low,,N/A,,,,,,,,,
1071,一般通識組,00000663,,經典閱讀－楚辭,B00-一般通識組1,1,選修,2.0,5.0,107,1,2018,12,00000663||B00-一般通識組1,,,,,,1,,0,通識,medium,,N/A,,,,,,,,,
1071,一般通識組,00000665,,客家藝術與文化,B00-一般通識組1,1,選修,2.0,0.0,107,1,2018,12,00000665||B00-一般通識組1,,,,,,1,,0,通識,low,,N/A,,,,,,,,,
1071,一般通識組,00000069,,情緒管理,B00-一般通識組2,2,選修,2.0,25.0,107,1,2018,12,00000069||B00-一般通識組2,35.0,44.0,26.333333333333332,31.363636363636363,13.321206606555783,12,-1.7000000000000002,0,通識,very_high,,N/A,,,,,,,,,
1071,一般通識組,00000667,,城市與醫療：現代醫療的城市起源,B00-一般通識組1,1,選修,2.0,0.0,107,1,2018,12,00000667||B00-一般通識組1,3.0,,3.0,3.0,,2,,0,通識,medium,,N/A,,,,,,,,,
1071,一般通識組,00000070,,飲食與文化,B00-一般通識組2,2,選修,2.0,51.0,107,1,2018,12,00000070||B00-一般通識組2,20.0,50.0,40.0,37.666666666666664,14.165686240583852,7,-3.6,0,通識,very_high,,N/A,,,,,,,,,
1071,一般通識組,00000695,,櫻花與武士：近代日本史導讀,B00-一般通識組1,1,選修,2.0,18.0,107,1,2018,12,00000695||B00-一般通識組1,,,,,,1,,0,通識,low,,N/A,,,,,,,,,
1071,一般通識組,00000696,,名家講堂,B00-一般通識組1,1,選修,2.0,13.0,107,1,2018,12,00000696||B00-一般通識組1,,,,,,1,,0,通識,medium,,N/A,,,,,,,,,
1071,一般通識組,00000074,,食品與健康,B00-一般通識組2,2,選修,2.0,51.0,107,1,2018,12,00000074||B00-一般通識組2,50.0,47.0,45.666666666666664,28.285714285714285,18.66113863723474,8,8.5,0,通識,very_high,,N/A,,,,,,,,,
1071,一般通識組,00000698,,電影中的法律,B00-一般通識組1,1,選修,2.0,20.0,107,1,2018,12,00000698||B00-一般通識組1,,,,,,1,,0,通識,high,,N/A,,,,,,,,,
1071,一般通識組,00000226,,運動與健康,B00-一般通識組2,2,選修,2.0,100.0,107,1,2018,12,00000226||B00-一般通識組2,100.0,100.0,98.0,78.63636363636364,25.562757000263993,12,7.2,0,通識,very_high,,N/A,,,,,,,,,
1071,語言中心組,00000096,A,日文(一),B97-語言中心組1,1,選修,2.0,40.0,107,1,2018,12,00000096|A|B97-語言中心組1,35.0,36.0,33.666666666666664,30.0,5.692099788303083,7,3.6,0,其他,high,,N/A,,,,,,,,,
1071,體育教學組,0099PE12,A,體育-有氧舞蹈,B99-體育教學組1,1,必修,0.0,4.0,107,1,2018,12,0099PE12|A|B99-體育教學組1,1.0,2.0,1.3333333333333333,2.2,2.16794833886788,6,-0.9,1,體育,low,,N/A,,,,,,,,,
1071,一般通識組,00000706,,生活創意設計,B00-一般通識組1,1,選修,2.0,0.0,107,1,2018,12,00000706||B00-一般通識組1,,,,,,1,,0,通識,high,,N/A,,,,,,,,,
1071,一般通識組,00000713,,病痛、死亡與醫療化,B00-一般通識組1,1,選修,2.0,8.0,107,1,2018,12,00000713||B00-一般通識組1,,,,,,1,,0,通識,medium,,N/A,,,,,,,,,
1071,一般通識組,00000714,,本草學與物質文化,B00-一般通識組1,1,選修,2.0,36.0,107,1,2018,12,00000714||B00-一般通識組1,,,,,,1,,0,通識,high,,N/A,,,,,,,,,
1071,體育教學組,0099PE12,B,體育-有氧舞蹈,B99-體育教學組1,1,必修,0.0,26.0,107,1,2018,12,0099PE12|B|B99-體育教學組1,12.0,,12.0,12.0,,2,,1,體育,medium,,N/A,,,,,,,,,
1071,一般通識組,00000718,,創新設計實務創作,B00-一般通識組1,1,選修,2.0,0.0,107,1,2018,12,00000718||B00-一般通識組1,,,,,,1,,0,通識,low,,N/A,,,,,,,,,
1071,一般通識組,00000720,,醫所寓言,B00-一般通識組1,1,選修,2.0,26.0,107,1,2018,12,00000720||B00-一般通識組1,,,,,,1,,0,通識,very_high,,N/A,,,,,,,,,
1071,語言中心組,0097E003,,TED當代議題,B97-語言中心組1,1,選修,2.0,0.0,107,1,2018,12,0097E003||B97-語言中心組1,12.0,50.0,31.0,31.0,26.870057685088806,3,-38.0,0,其他,medium,,N/A,,,,,,,,,
1071,一般通識組,00000396,,《共產黨宣言》與社會主義,B00-一般通識組1,1,選修,2.0,63.0,107,1,2018,12,00000396||B00-一般通識組1,36.0,100.0,48.666666666666664,65.3,34.39008254973776,11,-8.8,0,通識,very_high,,N/A,,,,,,,,,
1071,一般通識組,00000239,,運動生物學概論,B00-一般通識組2,2,選修,2.0,95.0,107,1,2018,12,00000239||B00-一般通識組2,90.0,82.0,79.33333333333333,51.0,28.131832503411506,12,15.8,0,通識,very_high,,N/A,,,,,,,,,
1071,一般通識組,00000377,,走進生物學的秘密花園,B00-一般通識組2,2,選修,2.0,45.0,107,1,2018,12,00000377||B00-一般通識組2,25.0,55.0,48.0,32.63636363636363,22.042108462090134,12,-5.6000000000000005,0,通識,very_high,,N/A,,,,,,,,,
1071,一般通識組,00000702,,網頁程式設計與資料庫,B00-一般通識組1,1,選修,2.0,5.0,107,1,2018,12,00000702||B00-一般通識組1,,,,,,1,,0,通識,low,,N/A,,,,,,,,,
1071,體育教學組,0099PE01,C,體育-羽球,B99-體育教學組1,1,必修,0.0,11.0,107,1,2018,12,0099PE01|C|B99-體育教學組1,8.0,8.0,7.666666666666667,5.8,2.6832815729997477,6,1.4000000000000001,1,體育,medium,,N/A,,,,,,,,,
1071,一般通識組,00000660,F,基礎程式設計,B00-一般通識組1,1,必修,2.0,3.0,107,1,2018,12,00000660|F|B00-一般通識組1,0.0,,0.0,0.0,,2,,1,通識,low,,N/A,,,,,,,,,
1071,語言中心組,00000198,,電影英文,B97-語言中心組1,1,選修,2.0,10.0,107,1,2018,12,00000198||B97-語言中心組1,34.0,33.0,44.333333333333336,45.75,15.585784121008048,5,-8.1,0,其他,very_high,,N/A,,,,,,,,,
1071,一般通識組,00000144,,中國藝術史,B00-一般通識組1,1,選修,2.0,7.0,107,1,2018,12,00000144||B00-一般通識組1,,,,,,1,,0,通識,medium,,N/A,,,,,,,,,
1071,語言中心組,00000128,,英文字彙,B97-語言中心組2,2,選修,2.0,35.0,107,1,2018,12,00000128||B97-語言中心組2,35.0,37.0,31.666666666666668,51.333333333333336,23.03620339089466,7,-10.800000000000002,0,其他,very_high,,N/A,,,,,,,,,
1071,體育教學組,0099PE02,E,體育-游泳,B99-體育教學組1,1,必修,0.0,3.0,107,1,2018,12,0099PE02|E|B99-體育教學組1,0.0,2.0,0.6666666666666666,0.5,1.0,5,0.2,1,體育,medium,,N/A,,,,,,,,,
1071,一般通識組,00000629,,發呆與睡眠：有效利用大腦的潛在能量,B00-一般通識組1,1,選修,2.0,80.0,107,1,2018,12,00000629||B00-一般通識組1,60.0,55.0,57.5,57.5,3.5355339059327378,3,5.0,0,通識,very_high,,N/A,,,,,,,,,
1071,一般通識組,00000552,,柏拉圖對話錄選讀,B00-一般通識組1,1,選修,2.0,34.0,107,1,2018,12,00000552||B00-一般通識組1,40.0,62.0,54.0,47.666666666666664,16.47624552702061,7,0.8,0,通識,very_high,,N/A,,,,,,,,,
1071,體育教學組,0099PE01,E,體育-羽球,B99-體育教學組1,1,必修,0.0,11.0,107,1,2018,12,0099PE01|E|B99-體育教學組1,4.0,7.0,4.0,2.3333333333333335,2.6583202716502514,7,1.4000000000000001,1,體育,medium,,N/A,,,,,,,,,
1071,一般通識組,00000628,,大腦裡的偵探：知覺、感覺與錯覺,B00-一般通識組1,1,選修,2.0,32.0,107,1,2018,12,00000628||B00-一般通識組1,22.0,13.0,11.666666666666666,11.666666666666666,11.060440015358038,4,11.0,0,通識,high,,N/A,,,,,,,,,
1071,跨領域學院學士班課程,XC200010,,多媒體影音編輯,XB-跨領域學士1,1,選修,1.0,19.0,107,1,2018,12,XC200010||XB-跨領域學士1,4.0,,4.0,4.0,,2,,0,其他,high,,N/A,,,,,,,,,
1071,一般通識組,00000627,,認知神經科學概論,B00-一般通識組1,1,選修,2.0,30.0,107,1,2018,12,00000627||B00-一般通識組1,19.0,5.0,12.0,12.0,9.899494936611665,3,14.0,0,通識,high,,N/A,,,,,,,,,
1071,體育教學組,0099PE02,A,體育-游泳,B99-體育教學組1,1,必修,0.0,4.0,107,1,2018,12,0099PE02|A|B99-體育教學組1,,,,,,1,,1,體育,low,,N/A,,,,,,,,,
1071,一般通識組,00000624,,領導力與創新管理,B00-一般通識組1,1,選修,2.0,12.0,107,1,2018,12,00000624||B00-一般通識組1,0.0,,0.0,0.0,,2,,0,通識,medium,,N/A,,,,,,,,,
1071,跨領域學院學士班課程,XC200009,,多媒體平面設計,XB-跨領域學士1,1,選修,1.0,40.0,107,1,2018,12,XC200009||XB-跨領域學士1,50.0,,50.0,50.0,,2,,0,其他,high,,N/A,,,,,,,,,
1071,體育教學組,0099PE10,D,體育-瑜珈,B99-體育教學組1,1,必修,0.0,16.0,107,1,2018,12,0099PE10|D|B99-體育教學組1,25.0,17.0,17.333333333333332,11.166666666666666,8.750238091998792,7,5.800000000000001,1,體育,high,,N/A,,,,,,,,,
1071,一般通識組,00000162,,變態心理學,B00-一般通識組2,2,選修,2.0,55.0,107,1,2018,12,00000162||B00-一般通識組2,49.0,42.0,35.666666666666664,28.4,18.57238092796218,11,9.600000000000001,0,通識,very_high,,N/A,,,,,,,,,
1071,一般通識組,00000618,,醫療場域內的符號與敘事應用,B00-一般通識組1,1,選修,2.0,30.0,107,1,2018,12,00000618||B00-一般通識組1,24.0,20.0,18.0,18.0,7.211102550927978,4,6.999999999999999,0,通識,high,,N/A,,,,,,,,,
1071,體育教學組,0099PE02,C,體育-游泳,B99-體育教學組1,1,必修,0.0,7.0,107,1,2018,12,0099PE02|C|B99-體育教學組1,3.0,0.0,2.3333333333333335,4.833333333333333,3.600925806881706,7,-1.8,1,體育,medium,,N/A,,,,,,,,,
1071,一般通識組,00000465,A,水滸傳品讀,B00-一般通識組1,1,選修,2.0,0.0,107,1,2018,12,00000465|A|B00-一般通識組1,11.0,9.0,10.0,10.0,1.4142135623730951,3,2.0,0,通識,medium,,N/A,,,,,,,,,
1071,語言中心組,00000270,B,旅遊英文,B97-語言中心組1,1,選修,2.0,2.0,107,1,2018,12,00000270|B|B97-語言中心組1,35.0,,35.0,35.0,,2,,0,其他,high,,N/A,,,,,,,,,
1071,一般通識組,00000589,,資訊科技與社會,B00-一般通識組2,2,選修,2.0,0.0,107,1,2018,12,00000589||B00-一般通識組2,,,,,,1,,0,通識,low,,N/A,,,,,,,,,
1071,體育教學組,0099PE01,G,體育-羽球,B99-體育教學組1,1,必修,0.0,9.0,107,1,2018,12,0099PE01|G|B99-體育教學組1,10.0,8.0,6.333333333333333,5.333333333333333,3.4448028487370164,7,1.6,1,體育,medium,,N/A,,,,,,,,,
1071,一般通識組,00000585,,社會服務功能與技巧,B00-一般通識組1,1,選修,2.0,0.0,107,1,2018,12,00000585||B00-一般通識組1,8.0,17.0,12.5,12.5,6.363961030678928,3,-9.0,0,通識,low,,N/A,,,,,,,,,
1071,一般通識組,00000478,,《詩經》的世界,B00-一般通識組1,1,選修,2.0,10.0,107,1,2018,12,00000478||B00-一般通識組1,0.0,20.0,14.0,10.5,12.151817422372122,5,-0.2,0,通識,medium,,N/A,,,,,,,,,
1071,體育教學組,0099PE01,H,體育-羽球,B99-體育教學組1,1,必修,0.0,7.0,107,1,2018,12,0099PE01|H|B99-體育教學組1,2.0,0.0,2.3333333333333335,2.6666666666666665,2.503331114069145,7,-0.8,1,體育,medium,,N/A,,,,,,,,,
1071,一般通識組,00000444,,社會分工論,B00-一般通識組1,1,選修,2.0,85.0,107,1,2018,12,00000444||B00-一般通識組1,22.0,65.0,49.0,45.6,18.528356645962965,6,-0.30000000000000004,0,通識,very_high,,N/A,,,,,,,,,
1071,體育教學組,0099PE04,A,體育-桌球,B99-體育教學組1,1,必修,0.0,19.0,107,1,2018,12,0099PE04|A|B99-體育教學組1,7.0,20.0,15.333333333333334,9.6,9.396807968666806,6,3.1999999999999997,1,體育,high,,N/A,,,,,,,,,
1071,跨領域學院學士班課程,XC200013,,R軟體與巨量資料分析,XB-跨領域學士1,1,選修,3.0,0.0,107,1,2018,12,XC200013||XB-跨領域學士1,,,,,,1,,0,其他,very_high,,N/A,,,,,,,,,
1071,一般通識組,00000575,,近代東亞社會的環境、衛生與疾病,B00-一般通識組2,2,選修,2.0,0.0,107,1,2018,12,00000575||B00-一般通識組2,,,,,,1,,0,通識,low,,N/A,,,,,,,,,
1071,體育教學組,0099PE02,F,體育-游泳,B99-體育教學組1,1,必修,0.0,13.0,107,1,2018,12,0099PE02|F|B99-體育教學組1,10.0,6.0,5.333333333333333,5.333333333333333,5.033222956847166,4,5.0,1,體育,medium,,N/A,,,,,,,,,
1071,體育教學組,0099PE01,I,體育-羽球,B99-體育教學組1,1,必修,0.0,7.0,107,1,2018,12,0099PE01|I|B99-體育教學組1,6.0,0.0,2.3333333333333335,2.2,2.3874672772626644,6,0.7000000000000001,1,體育,low,,N/A,,,,,,,,,
1071,一般通識組,00000465,B,水滸傳品讀,B00-一般通識組1,1,選修,2.0,51.0,107,1,2018,12,00000465|B|B00-一般通識組1,42.0,33.0,32.666666666666664,32.666666666666664,9.50438495292217,4,9.5,0,通識,very_high,,N/A,,,,,,,,,
1071,體育教學組,0099PE01,F,體育-羽球,B99-體育教學組1,1,必修,0.0,0.0,107,1,2018,12,0099PE01|F|B99-體育教學組1,0.0,2.0,0.6666666666666666,1.8333333333333333,1.9407902170679516,7,-0.9,1,體育,medium,,N/A,,,,,,,,,
1071,跨領域學院學士班課程,XC200011,,多媒體動畫特效處理,XB-跨領域學士1,1,選修,1.0,20.0,107,1,2018,12,XC200011||XB-跨領域學士1,1.0,,1.0,1.0,,2,,0,其他,medium,,N/A,,,,,,,,,
1071,一般通識組,00000630,,探索金融,B00-一般通識組1,1,選修,2.0,55.0,107,1,2018,12,00000630||B00-一般通識組1,20.0,56.0,42.333333333333336,42.333333333333336,19.5021366350801,4,-15.499999999999998,0,通識,very_high,,N/A,,,,,,,,,
1071,體育教學組,0099PE10,C,體育-瑜珈,B99-體育教學組1,1,必修,0.0,27.0,107,1,2018,12,0099PE10|C|B99-體育教學組1,10.0,12.0,9.333333333333334,6.0,4.560701700396552,7,2.6,1,體育,high,,N/A,,,,,,,,,
1071,一般通識組,00000638,,台灣飲食文化史,B00-一般通識組1,1,選修,2.0,15.0,107,1,2018,12,00000638||B00-一般通識組1,14.0,,14.0,14.0,,2,,0,通識,medium,,N/A,,,,,,,,,
1071,一般通識組,00000640,,北醫人到故宮：藝術實地學習,B00-一般通識組1,1,選修,2.0,15.0,107,1,2018,12,00000640||B00-一般通識組1,4.0,26.0,15.0,15.0,15.556349186104045,3,-22.0,0,通識,high,,N/A,,,,,,,,,
1071,一般通識組,00000530,,藝術與身體知覺,B00-一般通識組2,2,選修,2.0,2.0,107,1,2018,12,00000530||B00-一般通識組2,0.0,,0.0,0.0,,2,,0,通識,low,,N/A,,,,,,,,,
1071,體育教學組,0099PE10,E,體育-瑜珈,B99-體育教學組1,1,必修,0.0,14.0,107,1,2018,12,0099PE10|E|B99-體育教學組1,13.0,,13.0,13.0,,2,,1,體育,medium,,N/A,,,,,,,,,
1071,一般通識組,00000130,,生活與民法,B00-一般通識組1,1,選修,2.0,18.0,107,1,2018,12,00000130||B00-一般通識組1,15.0,12.0,9.0,7.4,6.985699678629192,6,3.2,0,通識,medium,,N/A,,,,,,,,,
1071,體育教學組,0099PE04,C,體育-桌球,B99-體育教學組1,1,必修,0.0,3.0,107,1,2018,12,0099PE04|C|B99-體育教學組1,9.0,1.0,4.333333333333333,3.5,3.7859388972001824,5,2.2,1,體育,high,,N/A,,,,,,,,,
1071,一般通識組,00000526,,《金瓶梅》與情愛關係探討,B00-一般通識組1,1,選修,2.0,68.0,107,1,2018,12,00000526||B00-一般通識組1,63.0,41.0,54.666666666666664,47.18181818181818,15.393623237030207,12,2.7,0,通識,very_high,,N/A,,,,,,,,,
1071,體育教學組,0099PE02,B,體育-游泳,B99-體育教學組1,1,必修,0.0,5.0,107,1,2018,12,0099PE02|B|B99-體育教學組1,0.0,0.0,0.0,0.0,0.0,4,0.0,1,體育,medium,,N/A,,,,,,,,,
1072,一般通識組,00000029,,醫學工程概論,B00-一般通識組1,1,選修,2.0,7.0,107,2,2018,13,00000029||B00-一般通識組1,,,,,,1,,0,通識,medium,,N/A,,,,,,,,,
1072,藥學系藥學組,00130171,,化妝品學實驗,B13-藥學系藥學組3,3,選修,2.0,100.0,107,2,2018,13,00130171||B13-藥學系藥學組3,,,,,,1,,0,藥學,very_high,,N/A,,,,,,,,,
1072,一般通識組,00000663,,經典閱讀－楚辭,B00-一般通識組1,1,選修,2.0,11.0,107,2,2018,13,00000663||B00-一般通識組1,5.0,,5.0,5.0,,2,,0,通識,medium,,N/A,,,,,,,,,
1072,一般通識組,00000526,,《金瓶梅》與情愛關係探討,B00-一般通識組1,1,選修,2.0,75.0,107,2,2018,13,00000526||B00-一般通識組1,68.0,63.0,57.333333333333336,48.916666666666664,15.85994573722996,13,9.9,0,通識,very_high,,N/A,,,,,,,,,
1072,一般通識組,00000069,,情緒管理,B00-一般通識組1,1,選修,2.0,41.0,107,2,2018,13,00000069||B00-一般通識組1,,,,,,1,,0,通識,very_high,,N/A,,,,,,,,,
1072,一般通識組,00000104,,生物技術,B00-一般通識組1,1,選修,3.0,21.0,107,2,2018,13,00000104||B00-一般通識組1,,,,,,1,,0,通識,high,,N/A,,,,,,,,,
